STA,Date,Precip,WindGustSpd,MaxTemp,MinTemp,MeanTemp,Snowfall,PoorWeather,YR,MO,DA,PRCP,DR,SPD,MAX,MIN,MEA,SNF,SND,FT,FB,FTI,ITH,PGT,TSHDSBRSGF,SD3,RHX,RHN,RVG,WTE
81702,1943-8-9,0,,30.55555556,18.88888889,24.44444444,0,,43,8,9,0,,,87,66,76,0,,,,,,,,,,,,
81702,1943-8-10,18.034,,29.44444444,22.77777778,26.11111111,0,,43,8,10,0.71,,,85,73,79,0,,,,,,,,,,,,
81702,1943-8-11,3.302,,27.77777778,20,23.88888889,0,,43,8,11,0.13,,,82,68,75,0,,,,,,,,,,,,
81702,1943-8-12,0,,28.88888889,18.33333333,23.33333333,0,,43,8,12,0,,,84,65,74,0,,,,,,,,,,,,
81702,1943-8-13,0,,30,20,25,0,,43,8,13,0,,,86,68,77,0,,,,,,,,,,,,
81702,1943-8-14,0,,28.88888889,19.44444444,24.44444444,0,,43,8,14,0,,,84,67,76,0,,,,,,,,,,,,
81702,1943-8-15,0,,30,18.88888889,24.44444444,0,,43,8,15,0,,,86,66,76,0,,,,,,,,,,,,
81702,1943-8-16,T,,30,18.33333333,24.44444444,0,1,43,8,16,T,,,86,65,76,0,,,,,,,1,,,,,
81702,1943-8-17,0,,27.77777778,19.44444444,23.33333333,0,,43,8,17,0,,,82,67,74,0,,,,,,,,,,,,
81702,1943-8-18,0,,27.77777778,19.44444444,23.33333333,0,,43,8,18,0,,,82,67,74,0,,,,,,,,,,,,
81702,1943-8-19,0,,29.44444444,17.77777778,23.33333333,0,,43,8,19,0,,,85,64,74,0,,,,,,,,,,,,
81702,1943-8-20,0,,28.88888889,20,24.44444444,0,,43,8,20,0,,,84,68,76,0,,,,,,,,,,,,
81702,1943-8-21,0,,28.88888889,18.33333333,23.33333333,0,,43,8,21,0,,,84,65,74,0,,,,,,,,,,,,
81702,1943-8-22,0,,29.44444444,18.88888889,24.44444444,0,,43,8,22,0,,,85,66,76,0,,,,,,,,,,,,
81702,1943-8-23,T,,30,21.11111111,25.55555556,0,1,43,8,23,T,,,86,70,78,0,,,,,,,1,,,,,
81702,1943-8-24,T,,30.55555556,21.11111111,25.55555556,0,1,43,8,24,T,,,87,70,78,0,,,,,,,1,,,,,
81702,1943-8-25,0,,29.44444444,19.44444444,24.44444444,0,,43,8,25,0,,,85,67,76,0,,,,,,,,,,,,
81702,1943-8-26,0,,30.55555556,18.33333333,24.44444444,0,,43,8,26,0,,,87,65,76,0,,,,,,,,,,,,
81702,1943-8-27,T,,30.55555556,20,25.55555556,0,1,43,8,27,T,,,87,68,78,0,,,,,,,1,,,,,
81702,1943-8-28,T,,30,18.88888889,24.44444444,0,1,43,8,28,T,,,86,66,76,0,,,,,,,1,,,,,
81702,1943-8-29,T,,31.11111111,18.88888889,25,0,1,43,8,29,T,,,88,66,77,0,,,,,,,1,,,,,
81702,1943-8-30,0,,28.88888889,18.88888889,23.88888889,0,,43,8,30,0,,,84,66,75,0,,,,,,,,,,,,
81702,1943-8-31,0,,29.44444444,20,24.44444444,0,,43,8,31,0,,,85,68,76,0,,,,,,,,,,,,
81702,1943-9-1,0,,28.88888889,19.44444444,24.44444444,0,,43,9,1,0,,,84,67,76,0,,,,,,,,,,,,
81702,1943-9-2,0,,31.11111111,18.88888889,25,0,,43,9,2,0,,,88,66,77,0,,,,,,,,,,,,
81702,1943-9-3,0,,31.11111111,18.33333333,24.44444444,0,,43,9,3,0,,,88,65,76,0,,,,,,,,,,,,
81702,1943-9-4,0,,29.44444444,20,24.44444444,0,,43,9,4,0,,,85,68,76,0,,,,,,,,,,,,
81702,1943-9-5,0,,30,17.77777778,23.88888889,0,,43,9,5,0,,,86,64,75,0,,,,,,,,,,,,
81702,1943-9-6,0,,29.44444444,16.66666667,23.33333333,0,,43,9,6,0,,,85,62,74,0,,,,,,,,,,,,
81702,1943-9-7,2.032,,27.77777778,20,23.88888889,0,1,43,9,7,0.08,,,82,68,75,0,,,,,,,1,,,,,
81702,1943-9-8,66.04,,28.88888889,20,24.44444444,0,,43,9,8,2.6,,,84,68,76,0,,,,,,,,,,,,
81702,1943-9-9,T,,27.77777778,19.44444444,23.33333333,0,1,43,9,9,T,,,82,67,74,0,,,,,,,1,,,,,
81702,1943-9-10,1.016,,27.77777778,19.44444444,23.33333333,0,,43,9,10,0.04,,,82,67,74,0,,,,,,,,,,,,
81702,1943-9-11,20.574,,28.33333333,19.44444444,23.88888889,0,,43,9,11,0.81,,,83,67,75,0,,,,,,,,,,,,
81702,1943-9-12,T,,30,19.44444444,24.44444444,0,1,43,9,12,T,,,86,67,76,0,,,,,,,1,,,,,
81702,1943-9-13,T,,30,20,25,0,1,43,9,13,T,,,86,68,77,0,,,,,,,1,,,,,
81702,1943-9-14,0,,28.88888889,20,24.44444444,0,,43,9,14,0,,,84,68,76,0,,,,,,,,,,,,
81702,1943-9-15,0,,28.88888889,17.77777778,23.33333333,0,,43,9,15,0,,,84,64,74,0,,,,,,,,,,,,
81702,1943-9-16,0,,30,20,25,0,,43,9,16,0,,,86,68,77,0,,,,,,,,,,,,
81702,1943-9-17,0,,30.55555556,20,25.55555556,0,,43,9,17,0,,,87,68,78,0,,,,,,,,,,,,
81702,1943-9-18,0,,30.55555556,20.55555556,25.55555556,0,,43,9,18,0,,,87,69,78,0,,,,,,,,,,,,
81702,1943-9-19,0,,30.55555556,21.11111111,25.55555556,0,,43,9,19,0,,,87,70,78,0,,,,,,,,,,,,
81702,1943-9-20,0,,31.66666667,20,25.55555556,0,,43,9,20,0,,,89,68,78,0,,,,,,,,,,,,
81702,1943-9-21,T,,30,19.44444444,24.44444444,0,1,43,9,21,T,,,86,67,76,0,,,,,,,1,,,,,
81702,1943-9-22,T,,34.44444444,22.77777778,28.88888889,0,1,43,9,22,T,,,94,73,84,0,,,,,,,1,,,,,
81702,1943-9-23,0,,32.77777778,21.66666667,27.22222222,0,,43,9,23,0,,,91,71,81,0,,,,,,,,,,,,
81702,1943-9-24,0,,30,21.11111111,25.55555556,0,,43,9,24,0,,,86,70,78,0,,,,,,,,,,,,
81702,1943-9-25,0,,30,20.55555556,25.55555556,0,,43,9,25,0,,,86,69,78,0,,,,,,,,,,,,
81702,1943-9-26,0,,32.22222222,18.88888889,25.55555556,0,,43,9,26,0,,,90,66,78,0,,,,,,,,,,,,
81702,1943-9-27,0,,31.66666667,20.55555556,26.11111111,0,,43,9,27,0,,,89,69,79,0,,,,,,,,,,,,
81702,1943-9-28,0,,31.11111111,19.44444444,25.55555556,0,,43,9,28,0,,,88,67,78,0,,,,,,,,,,,,
81702,1943-9-29,0,,28.88888889,17.22222222,23.33333333,0,,43,9,29,0,,,84,63,74,0,,,,,,,,,,,,
81702,1943-9-30,0,,30,17.77777778,23.88888889,0,,43,9,30,0,,,86,64,75,0,,,,,,,,,,,,
81702,1943-10-1,0,,31.11111111,17.77777778,24.44444444,0,,43,10,1,0,,,88,64,76,0,,,,,,,,,,,,
81702,1943-10-2,0.762,,30,20,25,0,,43,10,2,0.03,,,86,68,77,0,,,,,,,,,,,,
81702,1943-10-3,26.924,,26.66666667,20.55555556,23.33333333,0,,43,10,3,1.06,,,80,69,74,0,,,,,,,,,,,,
81702,1943-10-4,16.002,,28.88888889,21.11111111,25,0,,43,10,4,0.63,,,84,70,77,0,,,,,,,,,,,,
81702,1943-10-5,T,,28.33333333,22.22222222,25.55555556,0,1,43,10,5,T,,,83,72,78,0,,,,,,,1,,,,,
81702,1943-10-6,1.016,,27.22222222,21.11111111,24.44444444,0,,43,10,6,0.04,,,81,70,76,0,,,,,,,,,,,,
81702,1943-10-7,T,,28.33333333,21.11111111,24.44444444,0,1,43,10,7,T,,,83,70,76,0,,,,,,,1,,,,,
81702,1943-10-8,105.918,,26.11111111,21.66666667,23.88888889,0,,43,10,8,4.17,,,79,71,75,0,,,,,,,,,,,,
81702,1943-10-9,5.08,,29.44444444,21.11111111,25.55555556,0,,43,10,9,0.2,,,85,70,78,0,,,,,,,,,,,,
81702,1943-10-10,T,,28.88888889,21.11111111,25,0,1,43,10,10,T,,,84,70,77,0,,,,,,,1,,,,,
81702,1943-10-11,3.048,,29.44444444,20.55555556,25,0,,43,10,11,0.12,,,85,69,77,0,,,,,,,,,,,,
81702,1943-10-12,T,,30,21.11111111,25.55555556,0,1,43,10,12,T,,,86,70,78,0,,,,,,,1,,,,,
81702,1943-10-13,T,,30.55555556,20.55555556,25.55555556,0,1,43,10,13,T,,,87,69,78,0,,,,,,,1,,,,,
81702,1943-10-14,5.334,,31.66666667,20,25.55555556,0,,43,10,14,0.21,,,89,68,78,0,,,,,,,,,,,,
81702,1943-10-15,0,,30,20,25,0,,43,10,15,0,,,86,68,77,0,,,,,,,,,,,,
81702,1943-10-16,0,,31.11111111,20,25.55555556,0,,43,10,16,0,,,88,68,78,0,,,,,,,,,,,,
81702,1943-10-17,0,,29.44444444,18.88888889,24.44444444,0,,43,10,17,0,,,85,66,76,0,,,,,,,,,,,,
81702,1943-10-18,0,,30.55555556,20,25.55555556,0,,43,10,18,0,,,87,68,78,0,,,,,,,,,,,,
81702,1943-10-19,0,,30.55555556,20,25.55555556,0,,43,10,19,0,,,87,68,78,0,,,,,,,,,,,,
81702,1943-10-20,T,,30.55555556,21.11111111,25.55555556,0,1,43,10,20,T,,,87,70,78,0,,,,,,,1,,,,,
81702,1943-10-21,T,,30,21.11111111,25.55555556,0,1,43,10,21,T,,,86,70,78,0,,,,,,,1,,,,,
81702,1943-10-22,6.604,,31.11111111,21.66666667,26.66666667,0,,43,10,22,0.26,,,88,71,80,0,,,,,,,,,,,,
81702,1943-10-23,0.254,,31.11111111,22.22222222,26.66666667,0,,43,10,23,0.01,,,88,72,80,0,,,,,,,,,,,,
81702,1943-10-24,45.72,,30.55555556,21.11111111,25.55555556,0,1,43,10,24,1.8,,,87,70,78,0,,,,,,,1,,,,,
81702,1943-10-25,6.35,,30,21.11111111,25.55555556,0,,43,10,25,0.25,,,86,70,78,0,,,,,,,,,,,,
81702,1943-10-26,26.67,,30.55555556,22.22222222,26.66666667,0,1,43,10,26,1.05,,,87,72,80,0,,,,,,,1,,,,,
81702,1943-10-27,0,,30,21.11111111,25.55555556,0,,43,10,27,0,,,86,70,78,0,,,,,,,,,,,,
81702,1943-10-28,0,,30,21.66666667,25.55555556,0,,43,10,28,0,,,86,71,78,0,,,,,,,,,,,,
81702,1943-10-29,0,,31.66666667,21.11111111,26.66666667,0,,43,10,29,0,,,89,70,80,0,,,,,,,,,,,,
81702,1943-10-30,10.414,,31.66666667,22.22222222,26.66666667,0,,43,10,30,0.41,,,89,72,80,0,,,,,,,,,,,,
81702,1943-10-31,0,,33.33333333,21.66666667,27.77777778,0,,43,10,31,0,,,92,71,82,0,,,,,,,,,,,,
81702,1943-11-1,42.418,,32.22222222,23.33333333,27.77777778,0,1,43,11,1,1.67,,,90,74,82,0,,,,,,,1,,,,,
81702,1943-11-2,1.524,,30,22.22222222,26.11111111,0,1,43,11,2,0.06,,,86,72,79,0,,,,,,,1,,,,,
81702,1943-11-3,2.54,,28.88888889,22.77777778,25.55555556,0,1,43,11,3,0.1,,,84,73,78,0,,,,,,,1,,,,,
81702,1943-11-4,8.382,,29.44444444,22.22222222,25.55555556,0,1,43,11,4,0.33,,,85,72,78,0,,,,,,,1,,,,,
81702,1943-11-5,0,,29.44444444,20.55555556,25,0,,43,11,5,0,,,85,69,77,0,,,,,,,,,,,,
81702,1943-11-6,0,,30,20.55555556,25.55555556,0,,43,11,6,0,,,86,69,78,0,,,,,,,,,,,,
81702,1943-11-7,0,,31.11111111,20.55555556,25.55555556,0,,43,11,7,0,,,88,69,78,0,,,,,,,,,,,,
81702,1943-11-8,T,,30.55555556,21.66666667,26.11111111,0,1,43,11,8,T,,,87,71,79,0,,,,,,,1,,,,,
81702,1943-11-9,T,,30.55555556,20.55555556,25.55555556,0,1,43,11,9,T,,,87,69,78,0,,,,,,,1,,,,,
81702,1943-11-10,0,,30.55555556,20.55555556,25.55555556,0,,43,11,10,0,,,87,69,78,0,,,,,,,,,,,,
81702,1943-11-11,0,,31.11111111,20.55555556,25.55555556,0,,43,11,11,0,,,88,69,78,0,,,,,,,,,,,,
81702,1943-11-12,T,,30.55555556,20,25.55555556,0,1,43,11,12,T,,,87,68,78,0,,,,,,,1,,,,,
81702,1943-11-13,T,,30.55555556,21.66666667,26.11111111,0,1,43,11,13,T,,,87,71,79,0,,,,,,,1,,,,,
81702,1943-11-14,5.08,,32.22222222,21.11111111,26.66666667,0,1,43,11,14,0.2,,,90,70,80,0,,,,,,,1,,,,,
81702,1943-11-15,12.7,,30.55555556,22.22222222,26.66666667,0,1,43,11,15,0.5,,,87,72,80,0,,,,,,,1,,,,,
81702,1943-11-16,10.922,,29.44444444,22.77777778,26.11111111,0,1,43,11,16,0.43,,,85,73,79,0,,,,,,,1,,,,,
81702,1943-11-17,20.32,,31.11111111,21.66666667,26.66666667,0,1,43,11,17,0.8,,,88,71,80,0,,,,,,,1,,,,,
81702,1943-11-18,21.082,,30,21.66666667,25.55555556,0,1,43,11,18,0.83,,,86,71,78,0,,,,,,,1,,,,,
81702,1943-11-19,3.048,,30,21.66666667,25.55555556,0,1,43,11,19,0.12,,,86,71,78,0,,,,,,,1,,,,,
81702,1943-11-20,8.636,,27.77777778,21.11111111,24.44444444,0,1,43,11,20,0.34,,,82,70,76,0,,,,,,,1,,,,,
81702,1943-11-21,0,,30,21.11111111,25.55555556,0,,43,11,21,0,,,86,70,78,0,,,,,,,,,,,,
81702,1943-11-22,T,,32.22222222,21.66666667,26.66666667,0,1,43,11,22,T,,,90,71,80,0,,,,,,,1,,,,,
81702,1943-11-23,0,,31.11111111,22.22222222,26.66666667,0,,43,11,23,0,,,88,72,80,0,,,,,,,,,,,,
81702,1943-11-24,0,,31.66666667,23.33333333,27.77777778,0,,43,11,24,0,,,89,74,82,0,,,,,,,,,,,,
81702,1943-11-25,0,,35,22.77777778,28.88888889,0,,43,11,25,0,,,95,73,84,0,,,,,,,,,,,,
81702,1943-11-26,T,,32.77777778,23.33333333,27.77777778,0,1,43,11,26,T,,,91,74,82,0,,,,,,,1,,,,,
81702,1943-11-27,0,,32.22222222,22.77777778,27.77777778,0,,43,11,27,0,,,90,73,82,0,,,,,,,,,,,,
81702,1943-11-28,1.016,,32.77777778,22.77777778,27.77777778,0,1,43,11,28,0.04,,,91,73,82,0,,,,,,,1,,,,,
81702,1943-11-29,14.478,,33.33333333,22.77777778,27.77777778,0,1,43,11,29,0.57,,,92,73,82,0,,,,,,,1,,,,,
81702,1943-11-30,1.016,,29.44444444,22.77777778,26.11111111,0,1,43,11,30,0.04,,,85,73,79,0,,,,,,,1,,,,,
81702,1943-12-1,13.462,,31.66666667,21.66666667,26.66666667,0,1,43,12,1,0.53,,,89,71,80,0,,,,,,,1,,,,,
81702,1943-12-2,0.508,,28.88888889,20.55555556,24.44444444,0,1,43,12,2,0.02,,,84,69,76,0,,,,,,,1,,,,,
81702,1943-12-3,0,,33.33333333,21.11111111,27.22222222,0,,43,12,3,0,,,92,70,81,0,,,,,,,,,,,,
81702,1943-12-4,0,,32.22222222,21.11111111,26.66666667,0,,43,12,4,0,,,90,70,80,0,,,,,,,,,,,,
81702,1943-12-5,5.334,,31.66666667,22.22222222,26.66666667,0,1,43,12,5,0.21,,,89,72,80,0,,,,,,,1,,,,,
81702,1943-12-6,15.24,,31.11111111,23.33333333,27.22222222,0,1,43,12,6,0.6,,,88,74,81,0,,,,,,,1,,,,,
81702,1943-12-7,0,,32.22222222,20.55555556,26.66666667,0,,43,12,7,0,,,90,69,80,0,,,,,,,,,,,,
81702,1943-12-8,0.508,,30,18.88888889,24.44444444,0,1,43,12,8,0.02,,,86,66,76,0,,,,,,,1,,,,,
81702,1943-12-9,T,,31.11111111,20.55555556,25.55555556,0,1,43,12,9,T,,,88,69,78,0,,,,,,,1,,,,,
81702,1943-12-10,1.27,,30.55555556,22.22222222,26.11111111,0,1,43,12,10,0.05,,,87,72,79,0,,,,,,,1,,,,,
81702,1943-12-11,T,,30,23.88888889,26.66666667,0,1,43,12,11,T,,,86,75,80,0,,,,,,,1,,,,,
81702,1943-12-12,16.764,,32.77777778,23.88888889,28.33333333,0,1,43,12,12,0.66,,,91,75,83,0,,,,,,,1,,,,,
81702,1943-12-13,T,,31.66666667,22.77777778,27.22222222,0,1,43,12,13,T,,,89,73,81,0,,,,,,,1,,,,,
81702,1943-12-14,T,,31.11111111,23.88888889,27.77777778,0,1,43,12,14,T,,,88,75,82,0,,,,,,,1,,,,,
81702,1943-12-15,T,,31.11111111,22.77777778,26.66666667,0,1,43,12,15,T,,,88,73,80,0,,,,,,,1,,,,,
81702,1943-12-16,T,,31.11111111,22.22222222,26.66666667,0,1,43,12,16,T,,,88,72,80,0,,,,,,,1,,,,,
81702,1943-12-17,T,,31.11111111,22.77777778,26.66666667,0,1,43,12,17,T,,,88,73,80,0,,,,,,,1,,,,,
81702,1943-12-18,0,,33.33333333,21.11111111,27.22222222,0,,43,12,18,0,,,92,70,81,0,,,,,,,,,,,,
81702,1943-12-19,0,,31.66666667,21.11111111,26.66666667,0,,43,12,19,0,,,89,70,80,0,,,,,,,,,,,,
81702,1943-12-20,0,,31.66666667,22.22222222,26.66666667,0,,43,12,20,0,,,89,72,80,0,,,,,,,,,,,,
81702,1943-12-21,0,,33.33333333,22.22222222,27.77777778,0,,43,12,21,0,,,92,72,82,0,,,,,,,,,,,,
81702,1943-12-22,T,,32.77777778,21.11111111,26.66666667,0,1,43,12,22,T,,,91,70,80,0,,,,,,,1,,,,,
81702,1943-12-23,0,,32.22222222,21.11111111,26.66666667,0,,43,12,23,0,,,90,70,80,0,,,,,,,,,,,,
81702,1943-12-24,0,,35,22.77777778,28.88888889,0,,43,12,24,0,,,95,73,84,0,,,,,,,,,,,,
81702,1943-12-25,T,,32.22222222,21.11111111,26.66666667,0,1,43,12,25,T,,,90,70,80,0,,,,,,,1,,,,,
81702,1943-12-26,T,,34.44444444,21.66666667,27.77777778,0,1,43,12,26,T,,,94,71,82,0,,,,,,,1,,,,,
81702,1943-12-27,T,,35,22.22222222,28.88888889,0,1,43,12,27,T,,,95,72,84,0,,,,,,,1,,,,,
81702,1943-12-28,0,,32.77777778,20,26.66666667,0,,43,12,28,0,,,91,68,80,0,,,,,,,,,,,,
81702,1943-12-29,1.524,,33.33333333,21.11111111,27.22222222,0,1,43,12,29,0.06,,,92,70,81,0,,,,,,,1,,,,,
81702,1943-12-30,9.906,,33.88888889,21.66666667,27.77777778,0,1,43,12,30,0.39,,,93,71,82,0,,,,,,,1,,,,,
81702,1943-12-31,5.334,,31.66666667,22.22222222,26.66666667,0,1,43,12,31,0.21,,,89,72,80,0,,,,,,,1,,,,,
81702,1944-1-1,T,,33.33333333,22.77777778,27.77777778,0,1,44,1,1,T,,,92,73,82,0,,,,,,,1,,,,,
81702,1944-1-2,0,,32.22222222,22.22222222,27.22222222,0,,44,1,2,0,,,90,72,81,0,,,,,,,,,,,,
81702,1944-1-3,0,,32.22222222,22.77777778,27.77777778,0,,44,1,3,0,,,90,73,82,0,,,,,,,,,,,,
81702,1944-1-4,5.588,,32.22222222,22.77777778,27.77777778,0,1,44,1,4,0.22,,,90,73,82,0,,,,,,,1,,,,,
81702,1944-1-5,0,,34.44444444,21.11111111,27.77777778,0,,44,1,5,0,,,94,70,82,0,,,,,,,,,,,,
81702,1944-1-6,T,,33.88888889,23.88888889,28.88888889,0,1,44,1,6,T,,,93,75,84,0,,,,,,,1,,,,,
81702,1944-1-7,33.528,,32.77777778,23.33333333,27.77777778,0,1,44,1,7,1.32,,,91,74,82,0,,,,,,,1,,,,,
81702,1944-1-8,T,,31.66666667,22.77777778,27.22222222,0,1,44,1,8,T,,,89,73,81,0,,,,,,,1,,,,,
81702,1944-1-9,2.54,,32.77777778,23.88888889,28.33333333,0,1,44,1,9,0.1,,,91,75,83,0,,,,,,,1,,,,,
81702,1944-1-10,3.556,,31.11111111,24.44444444,27.77777778,0,1,44,1,10,0.14,,,88,76,82,0,,,,,,,1,,,,,
81702,1944-1-11,0,,33.33333333,22.77777778,27.77777778,0,,44,1,11,0,,,92,73,82,0,,,,,,,,,,,,
81702,1944-1-12,17.78,,33.88888889,23.33333333,28.88888889,0,1,44,1,12,0.7,,,93,74,84,0,,,,,,,1,,,,,
81702,1944-1-13,2.286,,31.11111111,23.33333333,27.77777778,0,1,44,1,13,0.09,,,88,74,82,0,,,,,,,1,,,,,
81702,1944-1-14,22.098,,31.11111111,23.33333333,27.22222222,0,1,44,1,14,0.87,,,88,74,81,0,,,,,,,1,,,,,
81702,1944-1-15,11.938,,29.44444444,23.33333333,26.66666667,0,1,44,1,15,0.47,,,85,74,80,0,,,,,,,1,,,,,
81702,1944-1-16,59.436,,27.77777778,21.66666667,24.44444444,0,1,44,1,16,2.34,,,82,71,76,0,,,,,,,1,,,,,
81702,1944-1-17,48.768,,27.77777778,21.11111111,24.44444444,0,1,44,1,17,1.92,,,82,70,76,0,,,,,,,1,,,,,
81702,1944-1-18,4.572,,31.11111111,23.33333333,27.22222222,0,1,44,1,18,0.18,,,88,74,81,0,,,,,,,1,,,,,
81702,1944-1-19,6.35,,31.11111111,23.88888889,27.77777778,0,1,44,1,19,0.25,,,88,75,82,0,,,,,,,1,,,,,
81702,1944-1-20,1.27,,30.55555556,23.88888889,27.22222222,0,1,44,1,20,0.05,,,87,75,81,0,,,,,,,1,,,,,
81702,1944-1-21,0,,31.11111111,20,25.55555556,0,,44,1,21,0,,,88,68,78,0,,,,,,,,,,,,
81702,1944-1-22,4.318,,31.11111111,19.44444444,25,0,1,44,1,22,0.17,,,88,67,77,0,,,,,,,1,,,,,
81702,1944-1-23,0,,29.44444444,19.44444444,24.44444444,0,,44,1,23,0,,,85,67,76,0,,,,,,,,,,,,
81702,1944-1-24,0,,30,20,25,0,,44,1,24,0,,,86,68,77,0,,,,,,,,,,,,
81702,1944-1-25,0,,31.66666667,20,25.55555556,0,,44,1,25,0,,,89,68,78,0,,,,,,,,,,,,
81702,1944-1-26,0,,32.22222222,20,26.11111111,0,,44,1,26,0,,,90,68,79,0,,,,,,,,,,,,
81702,1944-1-27,0,,33.33333333,21.11111111,27.22222222,0,,44,1,27,0,,,92,70,81,0,,,,,,,,,,,,
81702,1944-1-28,T,,33.88888889,22.22222222,27.77777778,0,1,44,1,28,T,,,93,72,82,0,,,,,,,1,,,,,
81702,1944-1-29,T,,32.22222222,23.33333333,27.77777778,0,1,44,1,29,T,,,90,74,82,0,,,,,,,1,,,,,
81702,1944-1-30,T,,30.55555556,22.22222222,26.66666667,0,1,44,1,30,T,,,87,72,80,0,,,,,,,1,,,,,
81702,1944-1-31,0,,33.33333333,20.55555556,26.66666667,0,,44,1,31,0,,,92,69,80,0,,,,,,,,,,,,
81702,1944-2-1,10.16,,33.33333333,21.11111111,27.22222222,0,1,44,2,1,0.4,,,92,70,81,0,,,,,,,1,,,,,
81702,1944-2-2,0,,31.11111111,22.77777778,26.66666667,0,,44,2,2,0,,,88,73,80,0,,,,,,,,,,,,
81702,1944-2-3,4.826,,31.66666667,22.22222222,26.66666667,0,1,44,2,3,0.19,,,89,72,80,0,,,,,,,1,,,,,
81702,1944-2-4,8.636,,32.22222222,23.88888889,27.77777778,0,1,44,2,4,0.34,,,90,75,82,0,,,,,,,1,,,,,
81702,1944-2-5,35.306,,29.44444444,23.88888889,26.66666667,0,1,44,2,5,1.39,,,85,75,80,0,,,,,,,1,,,,,
81702,1944-2-6,0.762,,30.55555556,21.11111111,25.55555556,0,1,44,2,6,0.03,,,87,70,78,0,,,,,,,1,,,,,
81702,1944-2-7,0,,32.22222222,18.88888889,25.55555556,0,,44,2,7,0,,,90,66,78,0,,,,,,,,,,,,
81702,1944-2-8,0,,31.11111111,21.11111111,26.11111111,0,,44,2,8,0,,,88,70,79,0,,,,,,,,,,,,
81702,1944-2-9,0,,31.66666667,21.66666667,26.66666667,0,,44,2,9,0,,,89,71,80,0,,,,,,,,,,,,
81702,1944-2-10,T,,32.22222222,22.22222222,27.22222222,0,1,44,2,10,T,,,90,72,81,0,,,,,,,1,,,,,
81702,1944-2-11,T,,31.11111111,20.55555556,25.55555556,0,1,44,2,11,T,,,88,69,78,0,,,,,,,1,,,,,
81702,1944-2-12,0,,33.33333333,21.66666667,27.77777778,0,,44,2,12,0,,,92,71,82,0,,,,,,,,,,,,
81702,1944-2-13,29.21,,31.11111111,21.11111111,26.11111111,0,1,44,2,13,1.15,,,88,70,79,0,,,,,,,1,,,,,
81702,1944-2-14,0.508,,32.22222222,22.77777778,27.77777778,0,1,44,2,14,0.02,,,90,73,82,0,,,,,,,1,,,,,
81702,1944-2-15,0.254,,33.88888889,22.77777778,28.33333333,0,1,44,2,15,0.01,,,93,73,83,0,,,,,,,1,,,,,
81702,1944-2-16,15.748,,32.22222222,22.22222222,27.22222222,0,1,44,2,16,0.62,,,90,72,81,0,,,,,,,1,,,,,
81702,1944-2-17,T,,33.33333333,22.22222222,27.77777778,0,1,44,2,17,T,,,92,72,82,0,,,,,,,1,,,,,
81702,1944-2-18,T,,33.33333333,21.66666667,27.77777778,0,1,44,2,18,T,,,92,71,82,0,,,,,,,1,,,,,
81702,1944-2-19,0.254,,31.66666667,21.11111111,26.66666667,0,1,44,2,19,0.01,,,89,70,80,0,,,,,,,1,,,,,
81702,1944-2-20,0,,31.66666667,20.55555556,26.11111111,0,,44,2,20,0,,,89,69,79,0,,,,,,,,,,,,
81702,1944-2-21,20.066,,32.22222222,21.66666667,26.66666667,0,1,44,2,21,0.79,,,90,71,80,0,,,,,,,1,,,,,
81702,1944-2-22,T,,30.55555556,21.66666667,26.11111111,0,1,44,2,22,T,,,87,71,79,0,,,,,,,1,,,,,
81702,1944-2-23,0.508,,31.11111111,21.66666667,26.66666667,0,1,44,2,23,0.02,,,88,71,80,0,,,,,,,1,,,,,
81702,1944-2-24,27.432,,31.11111111,22.22222222,26.66666667,0,1,44,2,24,1.08,,,88,72,80,0,,,,,,,1,,,,,
81702,1944-2-25,31.496,,31.11111111,21.66666667,26.66666667,0,1,44,2,25,1.24,,,88,71,80,0,,,,,,,1,,,,,
81702,1944-2-26,12.7,,30.55555556,21.66666667,26.11111111,0,1,44,2,26,0.5,,,87,71,79,0,,,,,,,1,,,,,
81702,1944-2-27,T,,31.66666667,22.22222222,26.66666667,0,1,44,2,27,T,,,89,72,80,0,,,,,,,1,,,,,
81702,1944-2-28,39.116,,28.88888889,23.33333333,26.11111111,0,1,44,2,28,1.54,,,84,74,79,0,,,,,,,1,,,,,
81702,1944-2-29,79.502,,27.77777778,23.33333333,25.55555556,0,1,44,2,29,3.13,,,82,74,78,0,,,,,,,1,,,,,
81702,1944-3-1,4.064,,30,22.77777778,26.66666667,0,1,44,3,1,0.16,,,86,73,80,0,,,,,,,1,,,,,
81702,1944-3-2,38.608,,27.22222222,22.77777778,25,0,1,44,3,2,1.52,,,81,73,77,0,,,,,,,1,,,,,
81702,1944-3-3,2.032,,31.66666667,22.77777778,27.22222222,0,1,44,3,3,0.08,,,89,73,81,0,,,,,,,1,,,,,
81702,1944-3-4,36.068,,33.33333333,23.33333333,28.33333333,0,1,44,3,4,1.42,,,92,74,83,0,,,,,,,1,,,,,
81702,1944-3-5,5.588,,29.44444444,23.33333333,26.66666667,0,1,44,3,5,0.22,,,85,74,80,0,,,,,,,1,,,,,
81702,1944-3-6,0,,32.77777778,22.22222222,27.77777778,0,,44,3,6,0,,,91,72,82,0,,,,,,,,,,,,
81702,1944-3-7,T,,31.66666667,23.33333333,27.77777778,0,1,44,3,7,T,,,89,74,82,0,,,,,,,1,,,,,
